user,,ft_pers_email,ft_minute,ft_date,ft_weekend,ft_no_attach,ft_attach_size,ft_text_size,ft_interact_score,ft_number_recipients,ft_mean_tfidf,ft_top_tfidf,ft_no_diff_words,ft_vocal_variety,ft_word_lengths,ft_ng_mean_tfidf
JDR0004,892675,1,1051,400,0,0,0,31500,0.051801029159519715,6,0.13892218654262461,0.1455882281370595,45,0.9183673469387755,6.4,0.1458649914978946
JDR0004,894543,0,1081,442,0,0,0,32177,0.002572898799313894,3,0.12745597376153517,0.1514758638675568,59,0.9672131147540983,6.5423728813559325,0.13018891098082386
JDR0004,895545,1,698,261,0,0,0,35927,0.048027444253859346,3,0.16644899397501323,0.2138426284634356,35,0.9722222222222222,6.428571428571429,0.1714985851425088
JDR0004,902355,1,588,279,0,0,0,24863,0.0330188679245283,3,0.13880743229365414,0.16580561439699432,50,0.9803921568627451,6.36,0.14142135623730948
JDR0004,906101,0,1066,443,0,0,0,34904,0.0532590051457976,6,0.14897268901613658,0.17521192511470107,44,1.0,6.295454545454546,0.1524985703326047
JDR0004,906278,1,639,407,0,0,0,22597,0.046740994854202404,4,0.1461792827008027,0.17047863017003131,46,1.0,6.565217391304348,0.149071198499986
JDR0004,906885,0,569,129,0,0,0,24057,0.029159519725557463,3,0.15149572981705423,0.17581797261069154,42,0.9767441860465116,6.214285714285714,0.1543033499620919
JDR0004,907804,1,1029,154,0,2,1910633,30246,0.03987993138936535,4,0.14613532381918728,0.1704990747315564,43,0.9148936170212766,5.255813953488372,0.149071198499986
JDR0004,908275,1,680,55,0,9,7831597,25847,0.046740994854202404,3,0.11992826042838084,0.14038548519786137,68,1.0,6.838235294117647,0.12216944435630525
JDR0004,909249,1,635,372,0,0,0,42144,0.046740994854202404,3,0.16056792823692015,0.1962763215712409,38,1.0,7.052631578947368,0.16439898730535735
JDR0004,911806,1,1008,336,0,0,0,36736,0.04513293310463122,5,0.14064553866924492,0.15612312060142058,48,0.9411764705882353,6.791666666666667,0.14142135623730948
JDR0004,913317,1,787,424,0,0,0,65333,0.04502572898799314,4,0.16964034354172372,0.1929830904250393,33,0.9428571428571428,6.151515151515151,0.1714985851425088
JDR0004,913766,1,824,232,0,0,0,21108,0.03687821612349914,3,0.13999216885303234,0.16202515645146678,48,0.9411764705882353,5.6875,0.14141640922686027
JDR0004,917042,1,783,70,0,0,0,33253,0.0330188679245283,3,0.1337134515476823,0.1703320303776038,53,0.9636363636363636,5.886792452830188,0.13608276348795437
JDR0004,920124,0,844,499,0,0,0,25059,0.03344768439108062,3,0.15568949420902764,0.18453129964805223,40,0.975609756097561,6.2,0.16012815380508713
JDR0004,921999,1,609,69,0,0,0,45960,0.02358490566037736,4,0.1315652272048612,0.15255440784710717,53,0.8983050847457628,6.188679245283019,0.13483567745986963
JDR0004,932059,0,739,115,0,0,0,52250,0.033876500857632934,5,0.14092877142570712,0.17251083693100305,49,1.0,6.408163265306122,0.14433756729740646
JDR0004,932578,0,996,126,0,0,0,13161,0.053602058319039456,6,0.1522588630684619,0.17595822492316635,40,0.9523809523809523,6.325,0.15617376188860607
JDR0004,934511,0,598,420,0,0,0,15571,0.048885077186963985,6,0.15129706115099933,0.19410974443748666,42,0.9767441860465116,5.880952380952381,0.1543033499620919
JDR0004,935042,1,836,39,0,0,0,25103,0.04502572898799314,3,0.13008063731801803,0.148813978813172,56,0.9655172413793104,6.535714285714286,0.13245323570650436
JDR0004,938792,0,497,209,0,0,0,36616,0.013936535162950257,4,0.15089585164250446,0.1746179286051279,41,0.9534883720930233,5.560975609756097,0.1543033499620919
JDR0004,940619,0,694,220,0,1,496585,44410,0.0289451114922813,4,0.1735809977694257,0.200518140508839,29,0.8285714285714286,5.620689655172414,0.18257418583505544
JDR0004,946878,0,528,412,0,2,3379506,36781,0.0274442538593482,3,0.1257596283056123,0.15048368711747884,58,0.8923076923076924,6.517241379310345,0.12803687993289598
JDR0004,947273,1,1080,203,0,0,0,40009,0.02329902801600914,4,0.14505951081166774,0.1637911596987955,44,0.9565217391304348,6.25,0.14918010494102854
JDR0004,948080,1,812,395,0,0,0,37322,0.021012006861063467,4,0.14168108988412714,0.15705904480894647,47,0.94,5.914893617021277,0.14285714285714285
JDR0004,951484,0,745,15,0,0,0,34285,0.03902229845626072,3,0.18879960965229192,0.23106312466801912,27,0.9642857142857143,6.481481481481482,0.19611613513818402
JDR0004,954128,0,728,323,0,0,0,41198,0.025728987993138937,3,0.13677275145065187,0.16084043879319515,52,0.9811320754716981,5.769230769230769,0.13867038144677202
JDR0004,954776,0,955,162,0,0,0,17410,0.03966552315608919,4,0.12482550383511001,0.14612889179470628,61,0.9384615384615385,6.0,0.12499657042522533
JDR0004,958648,0,608,478,0,0,0,19434,0.010720411663807891,4,0.16158963688322558,0.1968297409085692,37,0.9736842105263158,6.837837837837838,0.16666666666666669
JDR0004,959060,0,956,162,0,0,0,16513,0.025728987993138937,3,0.13313343619498996,0.1592627668871628,55,0.9821428571428571,6.2,0.13608276348795437
JDR0004,962287,0,1063,232,0,0,0,22750,0.019939965694682676,3,0.13735134951612596,0.16972333809349244,51,1.0,5.8431372549019605,0.14141640922686027
JDR0004,963713,0,849,442,0,0,0,44173,0.04030874785591767,3,0.1383956858328843,0.16651357415732865,51,1.0,5.823529411764706,0.14142135623730948
JDR0004,964763,0,655,191,0,0,0,26653,0.06417953116066324,4,0.13333831013667283,0.15941694710418475,53,0.9814814814814815,6.60377358490566,0.137360563948689
JDR0004,965761,1,494,35,0,0,0,33799,0.04288164665523156,3,0.12701015647901484,0.15324326732881244,60,0.967741935483871,6.6,0.12909944487358055
JDR0004,965779,1,584,42,0,0,0,27105,0.0004288164665523156,3,0.15477929234960444,0.17750917247304793,41,1.0,6.609756097560975,0.15811388300841897
JDR0004,969542,0,783,0,0,0,0,58944,0.0589622641509434,6,0.12188283761284725,0.14107552821333355,59,0.9516129032258065,6.813559322033898,0.12803687993289598
JDR0004,969589,1,696,380,0,2,2454541,32036,0.04716981132075472,4,0.14390482833228668,0.1700980880679691,47,0.9591836734693877,5.723404255319149,0.14585956961952964
JDR0004,972751,1,515,287,0,0,0,22300,0.08447684391080618,3,0.1437942116813466,0.1713775294054793,47,1.0,6.51063829787234,0.14744195615489716
JDR0004,974145,1,971,246,0,0,0,48881,0.0004288164665523156,3,0.13879326252900478,0.15812180538847265,49,0.9423076923076923,6.26530612244898,0.14142135623730948
JDR0004,974695,0,610,269,0,0,0,39824,0.0274442538593482,3,0.15378087701619003,0.19235702448401445,41,1.0,5.2682926829268295,0.15811388300841897
JDR0004,975820,1,1021,434,0,0,0,25935,0.045454545454545456,4,0.1502187006871658,0.16588522646351242,41,0.9111111111111111,6.073170731707317,0.1524985703326047
JDR0004,976624,0,936,175,0,0,0,25877,0.13765008576329332,3,0.17663568350761663,0.2252227154726782,31,0.96875,6.354838709677419,0.18257418583505544
JDR0004,977170,0,827,185,0,0,0,17813,0.03344768439108062,3,0.1454139587687948,0.17745857396347647,46,1.0,6.0,0.149071198499986
JDR0004,981795,1,623,104,0,0,0,14436,0.003001715265866209,3,0.14515929520365217,0.1792178168496097,46,0.9583333333333334,6.239130434782608,0.14744195615489716
JDR0004,982916,0,719,114,0,0,0,34599,0.035020011435105775,4,0.168413494638111,0.20724541349784006,34,0.9714285714285714,6.411764705882353,0.17407765595569785
JDR0004,984245,0,1033,259,0,0,0,35705,0.018117495711835335,6,0.1567171696754642,0.1879034219838146,38,0.95,6.2368421052631575,0.16012815380508713
JDR0004,985742,1,696,307,0,0,0,30154,0.06625214408233276,4,0.13981770622394454,0.16467153252595698,50,1.0,7.08,0.14285714285714285
JDR0004,987122,0,739,345,0,0,0,28771,0.020154373927958835,3,0.12598016477595217,0.15389400061182748,59,0.9833333333333333,6.254237288135593,0.13018891098082386
JDR0004,987379,0,942,357,0,0,0,27732,0.04030874785591767,3,0.12468105537428101,0.15693591914411212,62,0.9841269841269841,6.080645161290323,0.12699653177701106
JDR0004,988506,1,1087,295,0,0,0,25966,0.0656089193825043,3,0.13753261302205533,0.16143807230854523,51,0.9444444444444444,6.2745098039215685,0.13867504905630731
JDR0004,989048,0,631,37,0,0,0,27350,0.03344768439108062,3,0.12405976192941669,0.15087163446893012,60,0.9523809523809523,5.9,0.1270001270001905
JDR0004,991368,0,642,196,0,0,0,22270,0.13765008576329332,3,0.1433401365416961,0.177704339794191,47,0.9791666666666666,5.680851063829787,0.14585956961952964
JDR0004,992606,0,1024,455,0,0,0,32838,0.0004288164665523156,3,0.1581887613239646,0.18929832706464506,39,1.0,7.0,0.1622214211307626
JDR0004,996295,0,731,378,0,0,0,14441,0.029159519725557463,3,0.12341401233887343,0.1514305437142633,64,0.9846153846153847,6.78125,0.125
JDR0004,996934,1,870,106,0,0,0,31263,0.0004288164665523156,3,0.15027289459764748,0.17783224018235813,41,0.9761904761904762,5.804878048780488,0.15617376188860607
JDR0004,997050,0,505,35,0,0,0,39011,0.057175528873642086,4,0.13003857545740516,0.15766884964934832,57,0.9661016949152542,4.912280701754386,0.13130246335267426
JDR0004,1001521,1,475,339,0,0,0,43056,0.03687821612349914,3,0.16735025184353353,0.193920130825788,35,1.0,6.371428571428571,0.1714985851425088
JDR0004,1006815,1,507,287,0,0,0,19260,0.026586620926243566,3,0.11879313465049447,0.1423555228185902,69,0.971830985915493,6.478260869565218,0.12037979953360456
JDR0004,1007079,1,820,508,0,0,0,15640,0.046740994854202404,3,0.13700755501538106,0.1632666720453375,52,0.9629629629629629,6.576923076923077,0.140028008402801
JDR0004,1007784,0,500,302,0,0,0,37729,0.010291595197255575,3,0.13678397895986266,0.16282703459204007,51,0.9807692307692307,6.588235294117647,0.140028008402801
JDR0004,1017059,0,486,253,0,0,0,19250,0.03902229845626072,3,0.15425053763194158,0.1847930790061678,41,0.9534883720930233,6.341463414634147,0.15617376188860607
JDR0004,1017614,1,901,193,0,0,0,19060,0.05681818181818182,3,0.14605904640618655,0.17120382967957826,44,0.9565217391304348,6.0227272727272725,0.149071198499986
JDR0004,1017860,0,679,272,0,0,0,24186,0.08833619210977703,4,0.16196686067503774,0.19345101233690232,36,0.9473684210526315,6.333333333333333,0.16666666666666669
JDR0004,1020961,0,539,388,0,0,0,34494,0.03237564322469983,3,0.13079154330688725,0.15513636435221753,57,1.0,6.385964912280702,0.13363062095621217
JDR0004,1021656,1,780,136,0,0,0,20853,0.04288164665523156,3,0.15841042639751501,0.17976341753423586,33,0.868421052631579,6.393939393939394,0.16439126535717669
JDR0004,1022444,1,873,158,0,0,0,28613,0.016295025728987993,5,0.1362194498561915,0.1564331355458112,51,0.9444444444444444,7.0,0.13867504905630731
JDR0004,1022816,1,621,462,0,0,0,25635,0.0008576329331046312,3,0.15751504252551557,0.19283888429590862,39,0.9512195121951219,6.333333333333333,0.16012100916509858
JDR0004,1023107,1,1078,15,0,0,0,27252,0.03687821612349914,3,0.14328969970581756,0.16287432042488623,47,0.9791666666666666,5.9361702127659575,0.1458649914978946
JDR0004,1029359,1,988,269,0,0,0,40209,0.04448970840480275,6,0.12329861811817124,0.14605901807259442,64,0.9552238805970149,5.578125,0.12499657042522533
JDR0004,1030862,0,879,123,0,0,0,25828,0.13765008576329332,3,0.13857166614143757,0.1687085066314146,49,0.9607843137254902,6.020408163265306,0.14142135623730948
JDR0004,1031786,0,756,71,0,0,0,47507,0.027530017152658664,7,0.14402377239321498,0.17164605183435025,47,0.9791666666666666,6.276595744680851,0.14744195615489716
JDR0004,1034139,1,763,18,0,0,0,29908,0.040523156089193824,4,0.1420646447781952,0.1627392383713055,47,0.9215686274509803,6.468085106382978,0.14285204551809796
JDR0004,1034414,1,503,350,0,0,0,16390,0.04331046312178388,4,0.13870106097295348,0.1585186631294401,49,0.98,6.285714285714286,0.14285714285714285
JDR0004,1034530,1,629,280,0,0,0,34913,0.03687821612349914,3,0.13085883831955122,0.14399381889875532,55,0.9166666666666666,6.109090909090909,0.13130643285972257
JDR0004,1038438,0,643,416,0,0,0,32963,0.0274442538593482,4,0.15090943891269387,0.17617307326321918,43,0.9555555555555556,7.116279069767442,0.1543033499620919
JDR0004,1039629,0,540,237,0,0,0,47256,0.029159519725557463,3,0.15441581658548176,0.18497557856324648,39,0.9069767441860465,6.384615384615385,0.15810700060171146
JDR0004,1041050,1,917,294,0,0,0,29930,0.049313893653516294,4,0.1336010883960636,0.15834290476174875,52,0.9122807017543859,6.1923076923076925,0.13363062095621217
JDR0004,1041829,1,1084,15,0,0,0,35725,0.06475128644939966,3,0.1412019458912546,0.16033476324756227,48,0.9795918367346939,6.1875,0.14432725494232176
JDR0004,1043612,1,685,442,0,0,0,21082,0.029802744425385934,4,0.15155999206184956,0.19378034157703156,42,0.9767441860465116,6.4523809523809526,0.1543033499620919
JDR0004,1043895,1,791,80,0,0,0,28636,0.03893653516295026,6,0.1295334652432092,0.14385120555683525,55,0.9482758620689655,5.6909090909090905,0.13245323570650436
JDR0004,1046429,0,998,336,0,0,0,17920,0.030445969125214408,4,0.14058317447804816,0.17235635105250235,49,1.0,6.224489795918367,0.14433231186035744
JDR0004,1046619,1,915,484,0,1,863043,25997,0.012578616352201257,4,0.15385900158107024,0.17770544272496386,41,0.9534883720930233,6.536585365853658,0.15617376188860607
JDR0004,1049165,0,696,234,0,0,0,23366,0.04030874785591767,3,0.1617360457443905,0.19030460743095937,37,0.9487179487179487,6.135135135135135,0.16439898730535735
JDR0004,1050835,0,506,108,0,0,0,22192,0.020154373927958835,3,0.1620752629596836,0.19341131370324155,37,0.9736842105263158,5.8108108108108105,0.16666666666666669
JDR0004,1053004,0,575,209,0,0,0,30648,0.03344768439108062,3,0.18307076936716432,0.23427108427262203,29,1.0,6.448275862068965,0.18898223650461357
JDR0004,1053809,1,816,365,0,1,996262,25727,0.03987993138936535,3,0.14625133074973443,0.17186973187414084,44,0.9166666666666666,5.954545454545454,0.14744195615489716
JDR0004,1055183,1,836,452,0,0,0,21809,0.05124356775300172,4,0.16439464099375883,0.20125678560650764,36,1.0,6.5,0.16903085094570333
JDR0004,1057911,0,791,352,0,0,0,23092,0.025085763293310463,3,0.12962311059401202,0.1506241501105786,56,0.9655172413793104,6.285714285714286,0.13245323570650436
JDR0004,1058656,0,486,108,0,0,0,23380,0.033876500857632934,3,0.12300167391202144,0.15005622029766597,63,0.9545454545454546,6.523809523809524,0.125
JDR0004,1060720,0,975,192,0,0,0,42409,0.03023156089193825,4,0.11697585873362408,0.14748175657451917,69,0.971830985915493,6.318840579710145,0.12038278633569006
JDR0004,1067382,0,556,58,0,0,0,28942,0.05789022298456261,6,0.15756235195407503,0.18526379459078038,39,1.0,6.3076923076923075,0.1622214211307626
JDR0004,1068975,1,1062,232,0,0,0,46325,0.0004288164665523156,3,0.13732179013751078,0.15637488970126376,51,0.9622641509433962,5.882352941176471,0.13867038144677202
JDR0004,1070702,0,916,414,0,0,0,29870,0.04030874785591767,3,0.14063419893658838,0.16802368312747437,49,1.0,5.938775510204081,0.14433756729740646
JDR0004,1071155,0,698,50,0,0,0,23281,0.03344768439108062,3,0.1368506693212335,0.16692835209415982,52,1.0,6.096153846153846,0.140028008402801
JDR0004,1072913,0,888,164,0,0,0,41365,0.043910806174957115,6,0.13305857961074063,0.15326350494657878,54,0.9818181818181818,6.7592592592592595,0.13608276348795437
JDR0004,1078177,0,1069,240,0,0,0,20992,0.03902229845626072,3,0.14866567951260382,0.17858189387412782,44,0.9777777777777777,6.818181818181818,0.1524985703326047
JDR0004,1079991,1,949,276,0,0,0,32153,0.03977272727272727,5,0.14837765069306838,0.1701946813620017,44,0.9777777777777777,6.181818181818182,0.15074969441122082
JDR0004,1083221,0,824,84,0,0,0,17835,0.02444253859348199,3,0.1398328863981738,0.16484927722821005,50,1.0,6.9,0.14285204551809796
JDR0004,1085784,0,984,234,0,0,0,23687,0.022298456260720412,4,0.13480040602302337,0.20058510163745855,49,0.8909090909090909,5.612244897959184,0.13608276348795437
JDR0004,1089084,1,797,21,0,0,0,24922,0.046740994854202404,3,0.1405693892687746,0.17083003600823582,48,0.96,5.958333333333333,0.14285204551809796
JDR0004,1090670,1,579,206,0,0,0,21724,0.04631217838765009,3,0.12926803178450058,0.15278769199455694,56,0.9491525423728814,5.732142857142857,0.13245323570650436
JDR0004,1092013,0,606,444,0,0,0,16542,0.08554888507718697,3,0.13371806110346066,0.15217172971858264,52,0.9122807017543859,6.076923076923077,0.13608276348795437
JDR0004,1094659,0,472,198,0,1,164443,16944,0.020154373927958835,3,0.12393287374678988,0.15354143188305336,61,0.9682539682539683,6.344262295081967,0.1270001270001905
JDR0004,1097641,1,955,85,0,0,0,29258,0.025085763293310463,3,0.14498759205544068,0.17007816851557622,46,0.9787234042553191,6.804347826086956,0.14744195615489716
JDR0004,1103207,1,769,366,0,0,0,26529,0.03687821612349914,3,0.12653437482909274,0.15597481290668358,59,0.9516129032258065,6.254237288135593,0.12803687993289598
JDR0004,1108127,1,823,241,0,0,0,57600,0.01672384219554031,4,0.13588617720721718,0.1578507284495194,53,0.9814814814814815,6.245283018867925,0.137360563948689
JDR0004,1111260,1,532,367,0,1,328164,35426,0.05288736420811893,5,0.15345199956589434,0.1685730289973799,41,0.9761904761904762,6.609756097560975,0.15617376188860607
JDR0004,1113355,0,826,378,0,0,0,34963,0.03344768439108062,3,0.13276666353750055,0.15757616917786096,51,0.9272727272727272,5.7254901960784315,0.13608276348795437
JDR0004,1113813,1,983,263,0,0,0,30531,0.046740994854202404,3,0.13594129560115026,0.15965703579852436,53,1.0,6.830188679245283,0.13867504905630731
JDR0004,1114288,0,959,162,0,0,0,32840,0.13765008576329332,3,0.12694344223447704,0.1520845790694626,61,1.0,5.639344262295082,0.12909944487358055
JDR0004,1114793,1,1014,207,0,0,0,46460,0.055638936535162956,5,0.14411522541794702,0.17110298102358437,47,1.0,5.74468085106383,0.14744195615489716
JDR0004,1119884,0,481,293,0,3,1642451,21832,0.03409090909090909,3,0.1348148636876285,0.16408675662446187,53,0.9636363636363636,6.264150943396227,0.137360563948689
JDR0004,1130722,0,798,364,0,0,0,19717,0.020368782161234993,4,0.13392058834417472,0.16727142586200314,54,0.9818181818181818,5.944444444444445,0.13608276348795437
JDR0004,1131245,1,1056,253,0,0,0,32584,0.0004288164665523156,3,0.1376158741705656,0.1601675948121017,49,0.9607843137254902,6.73469387755102,0.14142135623730948
JDR0004,1132148,1,1062,192,0,0,0,21498,0.05789022298456261,5,0.15063686356829895,0.18366583956608248,42,0.9767441860465116,6.476190476190476,0.1543033499620919
JDR0004,1132458,0,645,99,0,0,0,18536,0.0274442538593482,3,0.14085619860736442,0.17491191944071227,49,0.98,5.959183673469388,0.14433756729740646
JDR0004,1133746,1,545,379,0,0,0,34315,0.0004288164665523156,3,0.15579114771993824,0.19612056937170513,40,1.0,5.2,0.16012100916509858
JDR0004,1137236,1,542,330,0,0,0,33435,0.07504288164665524,3,0.14549905742254698,0.16966363748158547,46,1.0,6.239130434782608,0.149071198499986
JDR0004,1137242,0,526,412,0,0,0,26946,0.0274442538593482,4,0.14964760968435958,0.18763454335031102,42,0.8936170212765957,6.9523809523809526,0.1474363588623346
JDR0004,1137992,0,914,283,0,0,0,51115,0.13765008576329332,3,0.16145227049713987,0.20832349074186543,37,0.9736842105263158,6.243243243243243,0.16666666666666669
JDR0004,1138286,1,1069,192,0,0,0,28447,0.045454545454545456,6,0.1477360586160197,0.1809736356573122,44,0.9777777777777777,6.068181818181818,0.1524985703326047
JDR0004,1141680,0,717,407,0,0,0,21025,0.057783018867924536,6,0.15044234560110448,0.17013529776160816,43,0.9772727272727273,6.27906976744186,0.1524985703326047
JDR0004,1142878,0,898,86,0,2,2900001,45137,0.06746712407089767,4,0.1282317265965615,0.1532145307522024,59,0.9833333333333333,6.338983050847458,0.13018891098082386
JDR0004,1145090,1,611,62,0,5,2749079,29110,0.08447684391080618,3,0.14436994922902818,0.1687032320701488,47,1.0,6.787234042553192,0.14744195615489716
JDR0004,1147305,0,799,260,0,0,0,27700,0.022298456260720412,5,0.16804033711275007,0.19103975504076032,33,0.8918918918918919,5.9393939393939394,0.1690224695570526
JDR0004,1150289,0,700,351,0,0,0,25692,0.03344768439108062,3,0.12572614229025467,0.1499508445142911,62,1.0,6.274193548387097,0.12803687993289598
JDR0004,1150894,1,870,106,0,2,1087555,25956,0.0008576329331046312,3,0.13870464516468928,0.16905920647407532,48,0.9230769230769231,6.4375,0.140028008402801
JDR0004,1154304,0,1059,308,0,0,0,18041,0.020154373927958835,3,0.14237545965853313,0.170317328321672,48,0.96,6.583333333333333,0.14433756729740646
JDR0004,1159740,1,691,227,0,0,0,17467,0.03687821612349914,3,0.130340981829885,0.1603911140786204,57,0.9827586206896551,6.2631578947368425,0.13245323570650436
JDR0004,1167071,0,657,155,0,0,0,31993,0.13765008576329332,3,0.14163682763043936,0.17449406887472652,48,0.96,6.5625,0.14433756729740646
JDR0004,1167343,1,684,314,0,0,0,56090,0.0004288164665523156,3,0.12625850334282393,0.15549672031515158,61,1.0,5.967213114754099,0.12909567022592533
JDR0004,1170000,0,904,333,0,0,0,34018,0.02444253859348199,3,0.15283935139122318,0.182151176896084,42,0.9545454545454546,6.404761904761905,0.15617376188860607
JDR0004,1173127,0,681,471,0,0,0,24659,0.02444253859348199,3,0.12901267429707347,0.15457697219781702,57,0.9661016949152542,5.964912280701754,0.13130246335267426
JDR0004,1175428,1,759,241,0,0,0,17430,0.03494854202401373,5,0.12039494909722201,0.14274950867545408,66,0.9428571428571428,6.2727272727272725,0.1212646784709424
JDR0004,1175676,0,592,199,0,0,0,27690,0.04030874785591767,3,0.1202389804542307,0.14082973414850694,66,0.9295774647887324,6.545454545454546,0.12126781251816648
JDR0004,1176409,0,548,469,0,3,1613892,37134,0.0701114922813036,4,0.16851289625632954,0.2060859316681937,34,0.9444444444444444,5.911764705882353,0.1714985851425088
JDR0004,1180653,1,908,329,0,0,0,25248,0.03537735849056604,5,0.13320825114863735,0.15631422841396467,53,0.9298245614035088,6.113207547169812,0.1336264392300873
JDR0004,1186120,0,1066,308,0,7,5831850,26653,0.08104631217838766,4,0.13294344967582827,0.1509641006203508,52,0.9285714285714286,6.1923076923076925,0.13608276348795437
JDR0004,1187221,0,671,62,0,0,0,26988,0.025728987993138937,3,0.14246784722889008,0.1746659627509656,48,0.9795918367346939,7.041666666666667,0.1458649914978946
JDR0004,1188062,0,963,399,0,0,0,36592,0.023263293310463125,6,0.13812011457581666,0.15299473434517985,48,0.9230769230769231,6.354166666666667,0.140028008402801
JDR0004,1190891,0,621,416,0,0,0,25553,0.06260720411663807,5,0.13350118477050235,0.1564735653182436,54,0.9818181818181818,6.074074074074074,0.13608276348795437
JDR0004,1191903,1,1052,505,0,0,0,37263,0.026586620926243566,3,0.1560051597813871,0.17575668780427492,40,0.975609756097561,6.375,0.15811388300841897
JDR0004,1194723,0,683,496,0,3,2648034,30287,0.0274442538593482,3,0.18366276820676006,0.21468844218665883,28,0.9655172413793104,6.642857142857143,0.18898223650461357
JDR0004,1195803,0,993,498,0,0,0,36434,0.08168953687821613,4,0.18030442098332294,0.22071021825598577,30,0.9375,5.933333333333334,0.18568428541761756
JDR0004,1195832,0,555,132,0,0,0,29106,0.013078902229845627,4,0.1536603836402372,0.1913771401612227,41,0.9761904761904762,6.585365853658536,0.15811388300841897
JDR0004,1196693,0,933,437,0,0,0,31033,0.02444253859348199,3,0.1517244673883386,0.1845587799645158,42,0.9545454545454546,5.928571428571429,0.1543033499620919
JDR0004,1197183,1,853,214,0,0,0,21971,0.03687821612349914,3,0.12786667396939105,0.14922309840523332,59,0.9833333333333333,6.3559322033898304,0.13018891098082386
JDR0004,1197582,0,938,106,0,0,0,24710,0.029159519725557463,3,0.1665401220345609,0.20623133262051074,35,0.9722222222222222,6.2,0.17148983799341766
JDR0004,1198977,0,1017,148,0,3,3194416,23921,0.029159519725557463,3,0.12058713439667018,0.14767730681896896,66,0.9705882352941176,6.333333333333333,0.12309149097933271
JDR0004,1199060,1,709,261,0,0,0,24981,0.04502572898799314,3,0.156009805178955,0.187713897829737,40,0.975609756097561,6.575,0.16012815380508713
JDR0004,1199435,0,804,401,0,0,0,29114,0.0004288164665523156,3,0.16365423062518744,0.1927313875688067,35,0.9722222222222222,6.085714285714285,0.16903085094570333
JDR0004,1205614,1,933,65,0,1,1114671,24988,0.04288164665523156,3,0.12253928741539001,0.14534628259063626,63,0.9692307692307692,6.2063492063492065,0.12598815766974242
JDR0004,1208913,0,989,93,0,0,0,36811,0.0004288164665523156,3,0.16091987095600943,0.1940853013084703,37,0.9487179487179487,5.891891891891892,0.16439898730535735
JDR0004,1209774,0,752,477,0,2,2036664,39089,0.03344768439108062,3,0.12514000982576837,0.1501269170935261,61,0.9384615384615385,5.819672131147541,0.1270001270001905
JDR0004,1210337,1,973,339,0,0,0,30910,0.0656089193825043,3,0.1268903758146893,0.1561557622157168,57,0.9661016949152542,6.578947368421052,0.13130643285972257
JDR0004,1210446,0,948,248,0,0,0,27508,0.03623499142367067,3,0.12921961362727938,0.15446346536055974,57,0.9661016949152542,6.017543859649122,0.13130643285972257
JDR0004,1212079,1,582,42,0,0,0,41729,0.045454545454545456,6,0.12961580836480108,0.14204891867776095,57,0.95,6.719298245614035,0.13018891098082386
JDR0004,1212695,0,631,399,0,9,8739709,22669,0.02658662092624357,4,0.15061747282360974,0.2850853395833921,32,0.5818181818181818,7.03125,0.13361848130068443
JDR0004,1213773,1,709,141,0,0,0,39628,0.05070754716981132,5,0.17336416312496133,0.22786471699801814,32,0.9696969696969697,5.28125,0.17959528101469405
JDR0004,1216475,1,1007,472,0,0,0,23392,0.054245283018867926,3,0.13209071999619973,0.1521930869535547,56,0.9655172413793104,6.446428571428571,0.1336264392300873
JDR0004,1216921,1,1075,15,0,1,435367,24941,0.04631217838765009,3,0.12827528462903795,0.155282342169103,59,0.9833333333333333,6.322033898305085,0.13018504094632663
JDR0004,1217107,1,816,365,0,0,0,25802,0.040737564322469985,6,0.1333759284861318,0.15979379770284438,54,0.9642857142857143,6.685185185185185,0.13483997249264845
JDR0004,1218969,1,495,288,0,0,0,23340,0.030017152658662092,4,0.1487228073007144,0.18137244063338834,42,0.9767441860465116,5.785714285714286,0.1543033499620919
JDR0004,1219342,1,956,192,0,0,0,22670,0.04856346483704975,5,0.14870919604945942,0.18322680577080402,44,1.0,5.454545454545454,0.1524985703326047
JDR0004,1219852,1,980,345,0,0,0,35029,0.027587192681532303,5,0.1343621795449884,0.15138579184511614,52,0.9454545454545454,6.653846153846154,0.13608276348795437
JDR0004,1222409,1,745,381,0,0,0,36909,0.026586620926243563,4,0.12199548163983691,0.142284151746595,63,0.9545454545454546,6.380952380952381,0.12403138312918238
JDR0004,1225215,0,817,302,0,0,0,24614,0.0274442538593482,3,0.13346859741177522,0.16146471247180805,54,0.9473684210526315,6.425925925925926,0.13483567745986963
JDR0004,1228032,0,581,315,0,0,0,30876,0.031839622641509434,5,0.1460648751463642,0.17059033456471356,46,1.0,6.108695652173913,0.149071198499986
JDR0004,1229108,1,729,98,0,0,0,27029,0.026586620926243566,3,0.14183953254711873,0.1563821313325058,46,0.9387755102040817,7.108695652173913,0.14433756729740646
JDR0004,1229374,0,731,395,0,0,0,22173,0.018224699828473412,3,0.14545992597687663,0.17762872765810933,46,1.0,6.304347826086956,0.149071198499986
JDR0004,1229523,1,937,218,0,0,0,36865,0.04652658662092624,4,0.14070668706758593,0.1615146098344612,47,0.94,5.914893617021277,0.14285714285714285
JDR0004,1230443,0,642,56,0,0,0,29188,0.024871355060034305,7,0.13487946183012237,0.174507757074052,53,1.0,5.849056603773585,0.13867504905630731
JDR0004,1233404,1,967,171,0,3,4371966,36605,0.048027444253859346,3,0.12071807167194742,0.1412522981720605,65,0.9285714285714286,6.276923076923077,0.12126781251816648
