user,bigger,cldist,inertia,smaller
KKT0088,32.0,3.7050186433776937,435.6004744410143,17.0
KKW0879,188.0,3.590688491929218,2643.1950729848822,61.0
KLA0386,53.0,3.733947225594321,870.606001808473,27.0
KLB0918,80.0,5.280611820696245,1043.8597866499638,25.0
KLB1404,32.0,3.396709276925964,530.494630780233,26.0
KLD2967,12.0,3.892883621781345,199.0009682637048,7.0
KLG0576,131.0,5.4035713690414235,1660.688260600313,14.0
KLH2939,52.0,3.314599937175674,998.285634365014,36.0
KLH3118,46.0,3.5956910322000444,751.5909223421443,21.0
KLL0763,40.0,3.438336465168944,709.3589676842281,23.0
KLM0639,32.0,3.797147185624484,397.97090661041466,11.0
KLM0941,125.0,3.6269825603195707,1560.2929005857964,35.0
KLM1508,207.0,3.3306745805296387,2829.1411673876814,84.0
KLM2572,36.0,3.5210707411302655,671.0795861042743,25.0
KLR0112,103.0,3.2398033465162235,1864.5276405232312,58.0
KLW1789,6.0,4.153747622573103,106.94467460354988,5.0
KMB0922,116.0,3.0124492156918636,1705.618458024144,54.0
KMC1083,34.0,3.6235473637557467,739.5035847552716,29.0
KMC1934,198.0,3.192054944246136,4097.866690009102,128.0
KME0120,30.0,3.528521128738384,589.9938485872907,24.0
KMF2741,28.0,3.3636175961390413,560.6124645367479,22.0
KMG0062,156.0,3.553555305095577,2744.345186331461,66.0
KMH0529,87.0,2.8077189903360114,1857.6125085821154,67.0
KMH1221,35.0,3.60011974383425,632.1121716067953,23.0
KMK1096,44.0,3.5050213397400802,592.9776831914305,19.0
KMM0014,264.0,3.8548591650512916,3757.873866352187,46.0
KMM0758,31.0,3.6442937277583347,509.7476586958018,15.0
KMM1340,11.0,3.923139961841667,203.8144155570148,9.0
KMM1400,37.0,3.4875302627098623,547.4899983224522,23.0
KMM1609,65.0,3.633249804212776,1051.2877627282346,29.0
KMM1703,14.0,4.824155658228717,179.59673568722621,4.0
KMN0028,137.0,3.185286682795917,2206.368623298414,94.0
KMO0382,8.0,4.303966594496464,140.8432537995784,7.0
KMO3851,53.0,3.5483881474431116,929.7248925595839,31.0
KMP2999,62.0,3.495570827474279,1199.3375146383746,47.0
KMR0377,16.0,5.771122234968408,174.78959670942797,2.0
KMS0657,37.0,3.5386877004933006,484.81260956155904,14.0
KMS0836,29.0,3.376075329052739,512.6331488699216,27.0
KMS2465,30.0,3.4880271215928724,535.128751489116,18.0
KMS2765,43.0,3.8100844295558365,543.1376767264777,17.0
KMW0545,95.0,3.573792825175531,1223.1858998589016,33.0
KMW1879,28.0,3.9282690566819594,458.8813316773893,16.0
KMW3386,11.0,3.371286463004156,234.46604925143532,10.0
KNB0022,105.0,3.178482686255023,1602.1920014662592,61.0
KNC0960,57.0,3.7724318696312147,907.8951691961961,26.0
KNC0970,23.0,4.252739466185844,319.93657139720204,6.0
KNC3604,25.0,3.548233311576174,510.6706851413117,22.0
KND2298,9.0,3.866442364183828,165.13682981250048,7.0
KNG0557,18.0,3.432448736397957,365.6042373163642,15.0
KNG0672,81.0,3.5640182020896782,1093.3849952775834,37.0
KNG1677,11.0,3.6628185096283987,223.7244601051236,10.0
KNM0100,309.0,17.017384785250734,3507.5794428543413,3.0
KNM0215,49.0,3.3918039159076163,863.7337681230613,27.0
KNS1241,30.0,3.618800710858169,442.8513769811089,20.0
KNS1954,30.0,3.4986717896999218,572.6372147548509,22.0
KNW0644,37.0,3.1430479914402394,498.48642244154166,12.0
KOC0373,39.0,3.7493280272099874,632.4038216238594,19.0
KOG1386,169.0,2.824976711684929,3167.953814114596,91.0
KOL1923,184.0,3.326748476897337,3078.9166670148097,80.0
KOM3231,32.0,3.4616103297472964,476.52004830753003,20.0
KOT3066,30.0,3.4411471507167284,608.5250857333747,25.0
KPC0262,40.0,3.5908082431674586,676.4446028700415,21.0
KPM0579,162.0,19.725689311993808,1895.2843150245662,1.0
KPM1002,165.0,20.403679747663354,1910.1977452080766,1.0
KPP0452,13.0,3.514098534987046,183.81255726312864,7.0
KPR0497,166.0,3.2355297019521743,2530.785530567182,99.0
KQB3188,20.0,3.508320194352777,404.89660542499485,17.0
KQC0708,12.0,4.263118702724927,137.4774567794308,4.0
KQM1769,196.0,4.223868543237151,2239.3137572495816,40.0
KQR1952,33.0,3.4166878679484483,498.18679816701155,21.0
KQS0415,118.0,3.6704592345903446,1480.516547390199,37.0
KRA1047,10.0,5.063091311547928,122.84255316367971,3.0
KRC0098,339.0,18.12078409743659,4153.55267782716,3.0
KRC0441,126.0,3.5927340731447988,1973.039243340318,46.0
KRC0842,11.0,3.804718360486216,167.53741337897864,4.0
KRC1348,85.0,3.838390032670882,1042.1001668886431,27.0
KRC1469,27.0,3.47826924039502,518.9976014747617,20.0
KRC3729,54.0,3.2819638654324326,1121.613869110806,45.0
KRC3753,10.0,3.9430807081092505,158.17371509778883,5.0
KRF0163,33.0,3.4077021175247313,693.6482893394426,24.0
KRG0158,120.0,3.2871388740317675,1771.9041222624032,66.0
KRH0708,32.0,3.8704464360957425,512.2095401100134,16.0
KRH1258,28.0,3.622787708128305,375.47924284750593,13.0
KRL0062,122.0,3.1785972528159907,1777.640235011755,60.0
KRM0541,96.0,3.3725980664258914,1357.109281523913,47.0
KRM1306,57.0,13.070071618568107,528.1185170598884,1.0
KRP1782,36.0,4.3718250805534264,499.9843091853962,12.0
KRP2615,38.0,3.46713214598762,672.507325906146,22.0
KRS0172,101.0,2.9946082112264243,1735.096616224833,76.0
KRV0372,99.0,2.8694943698408553,2079.578487219041,91.0
KSC0470,30.0,3.509654479913835,561.8404906259033,21.0
KSC1255,14.0,4.621958874137832,151.222049350747,3.0
KSC1352,12.0,4.822526286412899,154.22972065056985,4.0
KSC2318,56.0,3.572106323581624,921.4331967971831,26.0
KSC2528,39.0,3.549003738314635,762.4589730100481,31.0
KSC3336,7.0,4.504049760778936,77.39842508009713,3.0
KSC3519,32.0,3.643646216354808,555.7273742750259,19.0
KSG3901,39.0,3.6346641991945643,668.1827453197063,22.0
KSH0569,98.0,3.029773596275204,1632.3115650409022,69.0
KSH1345,37.0,3.6927684658255675,489.1595741733128,17.0
KSL0808,141.0,14.320001891135602,1597.6111043795813,2.0
KSN2466,12.0,3.4034339347762748,176.7893445229219,7.0
KSP0357,119.0,14.290420529252991,1171.3187082736438,2.0
KSP0966,13.0,6.749529300733702,125.69786463149886,1.0
KSS1519,30.0,3.46809831732683,595.6305874847309,24.0
KSS3726,50.0,3.702159291304326,936.0753580163318,38.0
KST1643,33.0,4.21896923174649,459.3872886852726,8.0
KSW0800,34.0,3.2818241548484415,713.4351649780979,29.0
KSW1642,13.0,3.6637492430579126,246.13053882256668,10.0
KTB2136,36.0,3.3419624282961875,689.2157117224751,25.0
KTD2415,58.0,3.8258245498666676,886.5409108925182,22.0
KTG0091,104.0,3.422251530807602,1420.1392622299456,45.0
KTH0436,45.0,3.6696207380547285,617.2260047818227,24.0
KTL1441,34.0,3.468545756221996,642.7389537066797,24.0
KTM1707,57.0,3.41352682651103,822.0298153009819,31.0
KTR3275,5.0,3.827162681527067,103.38206452281636,5.0
KTS0058,125.0,3.1674977362599335,2192.6992228078493,61.0
KTS0934,16.0,4.85729278031639,204.50146190811608,4.0
KUB1569,126.0,4.761018774410248,1658.990028617982,18.0
KUC3171,33.0,3.4596939630283674,621.7707664424726,23.0
KUD3370,51.0,3.5078763218033915,824.3242886908365,41.0
KUH3244,25.0,3.392460509287354,461.71913846756865,16.0
KUM1948,28.0,3.994366711078189,425.97829045041544,12.0
KUM3104,40.0,4.413628254878157,542.8807923670781,9.0
KVC1487,142.0,2.9897905649908516,2896.3690394824216,103.0
KVF1143,76.0,3.449129012582527,1260.5406126998805,34.0
KVH1877,32.0,3.568243090473135,644.0077673720865,22.0
KVI1606,38.0,3.4531654573723336,632.8569765999542,32.0
KVL1732,9.0,3.9442884941146876,145.99164723837518,9.0
KVP1424,28.0,3.2563398940883452,590.9669294631033,24.0
KVR1826,28.0,3.7229515684126686,380.6196576764311,15.0
KVS0425,87.0,3.1405000427008267,1413.7720713943922,60.0
KVT0028,111.0,3.339692255818336,1540.8492012907911,49.0
KVV0871,22.0,3.302278205970154,389.7567096705904,20.0
KVY2742,26.0,3.519842706592696,493.9930981444005,19.0
KWC0004,316.0,3.0290691359455706,4455.644649007792,123.0
KWE0082,113.0,3.4053676668907045,1554.0344260804832,50.0
KWF0849,161.0,3.0613446018224786,3055.0782011330652,98.0
KWG2536,33.0,3.360891288167958,661.7353146566466,26.0
KWG3471,45.0,3.3463181073598567,920.6291253908778,37.0
KWH0173,71.0,3.653090717959882,1229.8318222243508,42.0
KWM0365,112.0,3.2230807092686984,2060.595851019458,66.0
KWS2550,32.0,3.4502652501854603,600.8028050216169,22.0
KZB1630,43.0,3.61925347026025,703.1883129125056,20.0
KZD3197,33.0,3.534441790406256,577.3719463721941,19.0
KZH3417,54.0,3.4451169390590595,1013.407430921585,37.0
KZM0362,77.0,3.187130055580246,1232.7145491728952,52.0
KZM3366,52.0,3.885197372720134,802.643190986619,22.0
KZR3830,11.0,4.308793971739539,160.18038737503468,5.0
LAB3447,12.0,5.739924688954788,139.51988211164675,2.0
LAD0187,44.0,3.6092309809072827,724.822606080741,21.0
LAD0217,30.0,3.336263250600825,618.2183753094148,25.0
LAD0226,132.0,15.048947224424657,1161.818697636053,2.0
LAF0991,112.0,6.003138993411957,945.3370295844344,22.0
LAF1938,152.0,3.154617899049795,2561.2729118755888,116.0
LAH0463,2908.0,23.59922084491016,31843.930419703633,11.0
LAL2620,22.0,3.5584898906115994,323.66228075310653,14.0
LAM0911,170.0,3.460714597482921,2274.2820744887613,68.0
LAN3596,45.0,4.222792119561928,629.0655162470432,12.0
LAO2501,41.0,4.186455681092199,601.3808864600835,17.0
LAP0284,55.0,3.715945176118982,697.4790212384783,20.0
LAP0338,34.0,3.068828468508632,702.750507757388,32.0
LAP1603,50.0,3.4154645720258645,980.1334470312355,38.0
LAP2354,11.0,3.9385968116427432,222.6810033542469,11.0
LAR0788,27.0,3.41453663363873,544.6636348787391,22.0
LAR1126,30.0,3.68580295220276,494.14856597533435,15.0
LAS0129,119.0,3.3366196389036404,2220.874704504068,58.0
LAS0256,9.0,3.8494279180645283,156.6548569330514,6.0
LAV2618,40.0,3.706745223806341,664.79399131906,21.0
LBC0356,126.0,3.5347042018696566,1821.3106339173278,47.0
LBC1998,29.0,3.5222936217931657,426.20807806508185,18.0
LBC2759,8.0,3.6631077646173384,159.90479495125396,7.0
LBF0214,226.0,3.294756214153325,3613.87821147204,116.0
LBG2118,36.0,3.5332052953011077,606.1975240950745,18.0
LBH0942,131.0,3.507462991966704,1914.3975612530382,51.0
LBK1942,27.0,3.4714681857396763,560.8802508968125,24.0
LBL0578,78.0,3.2132904641519993,1625.0170693648256,64.0
LBM2735,31.0,3.8501204155148554,501.56553408241945,16.0
LBO1372,33.0,3.700795689845491,538.419811149941,16.0
LBP1986,43.0,4.108821056516943,615.4773668708457,13.0
LBP2605,30.0,3.431564778339042,490.99150896083904,24.0
LBR1893,9.0,4.299276873828295,101.75381186536123,2.0
LBR3544,35.0,3.6455334672397233,504.4695792844043,22.0
LBV3237,37.0,4.028457779018392,560.7310288720452,16.0
LCA1849,38.0,3.5429446520042593,798.5401880373661,29.0
LCB0664,197.0,5.9230387748226025,1925.8898748965087,39.0
LCB1869,30.0,3.9146654590027823,365.06545758067904,10.0
LCB2475,44.0,3.5491457967668,844.1382477943812,26.0
LCB3430,52.0,3.5775987829651354,895.7134162688219,29.0
LCD0622,226.0,24.440473919643043,2129.294674078476,1.0
LCE1869,23.0,3.4791818943406856,462.05340933909963,19.0
LCE2705,27.0,3.50180946507745,547.6976444410512,23.0
LCF0962,60.0,3.3700319993866925,1240.9119462046467,51.0
LCG2283,12.0,4.670016339431307,161.02687313921632,5.0
LCH2761,36.0,3.897372125037823,553.16989961271,15.0
LCK0608,8.0,3.7357564951700697,127.89806072616668,7.0
LCP3046,25.0,3.3037844977240027,601.347036644064,24.0
LCR0521,159.0,17.907610716788437,1921.321744175864,1.0
LCR1344,102.0,3.235944984714501,1654.4594444356535,73.0
LCR3202,41.0,3.44752309276444,730.0730949608957,24.0
LCS1760,26.0,3.492804344778183,467.16505258535807,16.0
LCS3487,33.0,3.7726733283882097,556.3820931770612,19.0
LCW0821,14.0,4.388076175547954,192.09489437471962,4.0
LCW2293,10.0,3.875806768360417,159.92707298110525,5.0
LDB0090,115.0,3.4544146721732325,1589.5159152858423,54.0
LDD0560,8.0,4.2223718056621244,128.44055164973173,7.0
LDD1965,31.0,3.613273748457621,583.6157825877425,23.0
LDF0644,186.0,3.5152707993443513,2911.6029554056986,64.0
LDF1919,30.0,3.2842453939531318,644.7214574694926,27.0
LDG0459,9.0,3.9274341552856273,118.420481643951,5.0
LDH1425,48.0,4.244994478394487,669.6644861003573,13.0
LDH3239,35.0,3.630729637041124,505.9246977734674,22.0
LDH3542,32.0,3.4792816455081543,659.2260151863691,28.0
LDM0399,203.0,19.159444348534898,2694.7151251364958,1.0
LDM0587,15.0,3.8074981574306075,200.36325798867406,8.0
LDM1077,33.0,3.456488572103456,602.6761466367836,21.0
LDM1482,22.0,3.5857341363219297,360.91632863686175,19.0
LDS0737,34.0,3.4004535971428447,740.9850537101094,27.0
LDT2001,33.0,3.7134488147215436,471.03215638902054,21.0
LDW0622,42.0,3.561469584666424,730.2797253435747,24.0
LEJ1458,32.0,3.513810162603826,604.7765394892729,23.0
LEL1667,62.0,3.690130213676496,817.3420234956689,28.0
LEL1958,42.0,4.20530759822756,484.4400336425835,13.0
LEM0605,233.0,6.8337063029539165,2499.334961867511,9.0
LEM1739,37.0,3.6458850918006913,609.0401742483405,18.0
LER1860,8.0,4.244874941813179,92.68589831643614,3.0
LEW2521,45.0,4.148853406528311,638.3862761295859,13.0
LFB0452,108.0,5.400747817349076,1233.7381782056466,34.0
LFC2334,69.0,4.474736606497293,930.891941753499,17.0
LFG2216,9.0,6.63635827909599,110.36287391232669,1.0
LFN2377,60.0,3.5901821257202204,1010.5461723707232,31.0
LFO2997,45.0,3.2977299841365855,763.1839832271298,37.0
LFP3134,34.0,3.4877331667431264,532.7518602366097,25.0
LFR2971,11.0,3.7519072990619247,252.5775539058522,11.0
LFS0071,80.0,3.064982811383662,1534.5985151737827,79.0
LFS2302,9.0,3.659513791947857,161.78865170355627,6.0
LFV1268,44.0,3.537812256380423,815.9506127144437,23.0
LGB0236,26.0,3.6257344305199912,495.3936068795168,20.0
LGC3084,44.0,3.9676172271522696,655.2940255219733,16.0
LGO0047,34.0,3.5215937966677737,717.2827564007268,26.0
LGS1468,37.0,3.569886293361686,697.0727490721233,27.0
LHA0303,70.0,13.398948081005585,887.9968073602278,1.0
LHB0606,35.0,3.2198791695064624,512.7622306467996,18.0
LHB0977,14.0,3.2858944645775914,262.8506562402153,9.0
LHB1412,32.0,3.4501947016088343,508.74728943072444,24.0
LHC3406,9.0,4.10423373750507,166.6575947535654,8.0
LHD1233,138.0,13.044577659136609,1192.3783219122568,3.0
LHD1750,29.0,3.362600288885867,487.51456284604785,24.0
LHD2959,65.0,3.625115485428008,1101.0317330688038,35.0
LHG3457,13.0,3.3167274756319705,213.82223699175807,10.0
LHL0130,155.0,13.070711576653514,1709.201088475761,3.0
LHL0309,123.0,3.2485241296615492,2076.4128265201193,98.0
LHM2040,32.0,3.6000503198836475,587.035276607244,22.0
LHM2675,28.0,3.1484628917034625,588.8263692980526,23.0
LHN0151,71.0,11.305577330443121,627.3714632055154,2.0
LHP0320,314.0,20.196684973410004,3613.351200320494,2.0
LIB1125,96.0,3.0500402357880914,2137.2584733287476,72.0
LIC3132,43.0,3.920270501210926,652.7601882208701,17.0
LIG1756,37.0,3.7994713164492686,555.1923237892406,12.0
LIJ1581,12.0,4.07183656378931,203.68058799115386,6.0
LIL1199,101.0,3.2440037594492055,1965.2668078603474,55.0
LIM0674,106.0,3.2646558092858498,1610.9660289459912,43.0
LIM2361,10.0,4.059803286031675,162.19248979522402,6.0
LIP3951,11.0,6.5084448827065895,105.17013310803955,1.0
LIT0145,32.0,3.4614070509265833,476.537368957486,20.0
LIT1216,36.0,3.631350368892187,678.5479722602045,27.0
LJA2345,10.0,3.4202029970599717,210.58942270006202,9.0
LJA2679,42.0,3.6170008863214873,760.210717084273,28.0
LJB0826,9.0,3.8195911740144077,150.3482546852606,9.0
LJB1028,33.0,3.6191291793552973,683.6908756222365,25.0
LJB1898,36.0,4.526407987175953,482.48374128213413,9.0
LJB2916,12.0,3.9065409059731215,198.53004234718583,7.0
LJC1146,163.0,13.08205778711239,1971.8683823140398,2.0
LJF1138,158.0,13.15569024929071,1583.4582848861864,3.0
LJF1359,38.0,3.8112138198579726,479.78396330215946,15.0
LJF2305,12.0,3.8004498874734867,210.67158713345327,8.0
LJG0527,30.0,3.434919265722888,568.2517190572237,21.0
LJG1073,46.0,3.837352203287775,687.4354486371558,15.0
LJG2019,10.0,3.9162217176657603,166.48702796781143,6.0
LJH1027,165.0,12.111019319557222,1962.1794040666614,4.0
LJH1991,33.0,3.417780283882472,635.6924933585012,24.0
LJJ0905,47.0,5.521078857885189,473.8110959451644,6.0
LJK2935,53.0,3.4290704932089238,964.8644272267934,33.0
LJL1891,148.0,20.11844464450825,1683.9646402195094,1.0
LJM0215,243.0,16.58463454577553,2394.3904078929445,2.0
LJM0375,17.0,9.467780621701582,131.34106731603578,1.0
LJM1807,10.0,3.6959629872147874,181.7523548117461,7.0
LJP0965,68.0,3.9918596962051076,995.1258224895182,22.0
LJP1584,13.0,3.796427318987951,214.42148523297092,7.0
LJR2063,40.0,3.8001572515035167,511.71907556868,17.0
LJR2569,29.0,3.4827775258492446,603.7123013072967,26.0
LJS1922,35.0,3.538143709270481,628.8909666888296,22.0
LJT0817,79.0,3.2974626828917284,1340.2625635770753,65.0
LJV1620,191.0,3.120254521878981,3791.313741604963,106.0
LKB0734,151.0,4.741513858380122,2017.243222525528,15.0
LKB2745,40.0,3.6048308144234165,642.9742537470302,17.0
LKC0405,149.0,5.813282934300902,1849.5164222254457,14.0
LKC1796,10.0,3.6301368128140177,174.11053360126246,10.0
LKD3896,26.0,3.8078193786512124,436.0780369763813,15.0
LKL1895,11.0,3.7651215846775457,191.35762099165748,7.0
LKM0230,408.0,3.2645201234853243,7669.3358238046585,198.0
LKP1714,140.0,3.167120004771207,2235.4890489159743,93.0
LKS1148,35.0,3.845393979404247,566.2293479281469,18.0
LKS1464,36.0,3.4879107840564645,627.5861503745193,20.0
LKS2974,14.0,3.5140236341445994,263.96788774226025,10.0
LKW0360,13.0,3.926111460326754,164.720031920268,6.0
LLB0437,152.0,3.324903886607641,2578.1574346887373,70.0
LLB1145,41.0,3.5671508478686627,691.2927320545396,21.0
LLF1234,27.0,3.363808112338709,548.832004492212,22.0
LLH0331,45.0,3.7596732246849935,565.1589707439746,16.0
LLH1332,43.0,3.928118442945701,640.4064852815939,15.0
LLH2883,71.0,3.8054154832514846,1108.604670194432,30.0
LLJ1130,36.0,3.513623744691128,643.4193613646245,22.0
LLL1469,11.0,4.355021505769792,158.80364516472147,5.0
LLM3025,46.0,3.4225846347801605,942.7638878291007,39.0
LLP1436,25.0,3.1527883658881155,475.7490689990069,25.0
LLR3772,46.0,3.592501190666492,820.444127336131,29.0
LLT1337,28.0,3.5687789683253346,513.8372440686601,19.0
LLV0602,246.0,5.917609931567307,2599.1721492861843,17.0
LLW0179,78.0,3.7836100217195616,1195.3633247702332,29.0
LMC1678,13.0,3.6233632304733168,228.9813736002673,8.0
LMF0980,153.0,3.5740902276151294,1936.2197825013423,46.0
LMG0065,102.0,3.2305160461111697,2048.08837295797,77.0
LMK0920,68.0,3.9093204059937845,1000.7885566243223,21.0
LMM0167,110.0,13.10003486146516,1230.9071344486379,2.0
LMP0801,30.0,3.4215184560905794,459.5185374555785,20.0
LMP1543,28.0,3.166859577550352,512.7942278315647,26.0
LMP3363,67.0,3.7354956788262834,1054.4466435241056,28.0
LMR2564,31.0,3.6846583451782515,514.7224099603595,16.0
LMR3907,35.0,3.4394761384613366,488.63754454439004,17.0
LMW0475,23.0,3.6571501048776187,372.9213123437457,20.0
LMW0837,12.0,6.732626793138462,140.15852596705918,1.0
LNC0729,15.0,4.157148345963361,175.19294111120286,5.0
LNC3210,29.0,3.179738252814749,609.2250602252128,24.0
LND1399,40.0,3.4483842244472203,824.1424086684348,28.0
LNM2404,32.0,3.3916360992368264,679.0005678899695,29.0
LNR0656,22.0,3.5202032193550874,349.16552092618815,17.0
LNS0317,232.0,14.448459010375053,2719.12121146303,4.0
LNS0989,105.0,3.0851355096229285,1616.5831211500672,60.0
LOC0260,33.0,3.755733112610612,592.8196751644948,23.0
LOE2595,40.0,3.66924136609811,685.39260910364,23.0
LOF0311,185.0,3.3754449839104894,2589.8071464329146,87.0
LOM0086,47.0,3.9404080203908487,564.5140244001373,14.0
LON3553,34.0,3.6326537855998584,488.6896745893174,21.0
LOP1055,46.0,3.520277717680493,874.1492106850145,26.0
LOR0073,56.0,3.582654722981632,762.1789484997214,27.0
LPB0473,28.0,3.5099245739491267,473.2886913138044,25.0
LPC0492,122.0,2.9876478485923497,2277.217042175099,111.0
LPL0420,192.0,3.375264900925659,2620.6637279197726,80.0
LPL0877,20.0,3.494808728864104,365.7709426257687,13.0
LPS1875,43.0,3.4948892295076512,655.4081204565682,12.0
LQG1108,44.0,4.098316448023581,520.1103307224947,15.0
LQP0508,47.0,5.020372438620255,510.09667761004596,5.0
LRB0568,161.0,16.672694820772378,1732.8640593074326,2.0
LRB1496,165.0,3.1361842324526856,3107.7927334128544,101.0
LRF1009,100.0,3.4526602429343103,1345.3649837739663,41.0
LRG2603,11.0,4.061762681264523,173.9492669877489,6.0
LRH0534,41.0,3.988578688605824,493.970396103907,14.0
LRH3743,10.0,3.556730689588782,176.56125050651488,6.0
LRM1270,36.0,3.4657416050824508,586.8208425190643,15.0
LRM1414,21.0,3.408997728195038,372.9528898889671,20.0
LRR0148,256.0,16.145093113934053,2594.065728521091,3.0
LRR1255,34.0,3.6023942184167304,464.9245668113341,17.0
LRS1904,28.0,3.578870729504849,513.0207669871171,19.0
LRS1931,33.0,3.9006098311553616,396.4099322545943,9.0
LRS3369,65.0,3.7605110611598795,1011.3731932366065,26.0
LRV1554,161.0,3.484121142020986,2909.5734511661467,74.0
LRW0871,5.0,3.919601427840909,81.59181161716876,5.0
LRW0970,9.0,3.761766142132374,144.06684208336878,8.0
LRW1079,152.0,3.2117764382943808,2775.237337523662,87.0
LRW1357,13.0,5.4592229000783865,158.34126790058355,2.0
LSB1588,18.0,3.720430012027535,320.34048378435455,12.0
LSB1774,54.0,3.390234355858689,1339.9250798433845,48.0
LSC1686,15.0,4.030482664404785,219.0820355947469,5.0
LSC1951,143.0,3.3220423047905063,2565.33221668922,81.0
LSC2425,43.0,3.2872222368849213,810.7574737782602,28.0
LSD1231,156.0,18.863871736161514,1844.4208759680055,1.0
LSF1709,180.0,3.733727975506894,2726.541861088789,59.0
LSG0583,9.0,3.805863002738037,157.85546449580335,6.0
LSH0464,166.0,5.06369559053983,2362.258991967985,15.0
LSH0827,36.0,3.6075443345314038,591.7207888891869,17.0
LSH2535,37.0,4.193326379410655,566.5728751919858,10.0
LSJ0979,95.0,3.05650383972287,1900.9431909131995,67.0
LSK2577,38.0,3.5503354188625758,682.5862579544475,24.0
LSK3589,25.0,3.3570110625920235,450.00583745675226,24.0
LSM1228,154.0,9.173423738529268,1628.0314925758867,8.0
LSM1382,74.0,3.8751656747906535,1105.3809933021207,25.0
LSN1462,18.0,3.8650399635233343,323.9665676595056,10.0
LSO1783,132.0,4.462737189890137,1782.090122916347,20.0
LSP0126,34.0,3.742007034656819,533.1407182464072,14.0
LSW0381,54.0,3.435210246488401,1005.1055401482959,36.0
LSW0805,26.0,3.343306057799119,571.5391763240082,25.0
LSW2430,50.0,3.885280146960626,602.8940425897426,14.0
LSW3813,12.0,3.7390103035472486,231.74437427255003,10.0
LTB0308,142.0,6.117270312699033,1529.629062367274,26.0
LTC0050,52.0,4.1847210998065565,827.0504679098217,20.0
LTC0567,32.0,3.6061574654282067,525.1893957569677,15.0
LTH0164,47.0,4.016470692424198,700.0353361177733,18.0
LTH0528,93.0,3.0650250538891473,1852.5758321395406,65.0
LTP0072,217.0,15.756871554860862,2345.319864641611,3.0
LTS0860,167.0,3.270645568669416,2496.2524906684366,95.0
LTS1378,13.0,4.190236238715637,201.2929325714835,4.0
LTW2039,44.0,3.898968006506346,667.5891846919912,17.0
LUC3610,34.0,3.649849154452547,571.2173827623485,18.0
LUH1324,35.0,3.5511407293759234,575.5306613979169,16.0
LUH1376,9.0,3.3788008410580153,168.9013375552763,6.0
LUR0896,31.0,3.3993415234415343,442.0523552058525,16.0
LVA1457,30.0,3.576582268110105,595.5644447196414,25.0
LVB2719,36.0,3.829232630593666,545.9531724827115,13.0
LVC0408,240.0,3.9176942722408152,2851.420625158842,54.0
LVD3742,11.0,3.9664307527694356,148.69954919046313,7.0
LWF0560,36.0,4.207427734980664,543.5706222589858,18.0
LWM0992,58.0,3.494869304875685,1159.5843577730247,38.0
LXM1361,23.0,4.710162097594755,300.427016413265,6.0
LYD3505,38.0,3.6595065599555663,689.2611811998511,26.0
LYL1334,42.0,4.056530703599238,602.4158807403958,12.0
LZA2080,31.0,4.203073729178468,444.57029496280063,11.0
LZA2448,44.0,4.801728351634816,571.9245865896432,8.0
LZP0401,71.0,3.7111437992047627,1169.002470180851,36.0
LZP1905,27.0,3.328572427174343,436.70483026403275,20.0
MAB0500,92.0,3.2612962172596354,1337.134580976527,47.0
MAB1193,35.0,3.93135211170381,457.6680172514505,19.0
MAB1340,130.0,3.178464132708214,2683.2280587745227,83.0
MAC0940,22.0,6.527113507633386,257.8941136405279,2.0
MAC1089,31.0,3.6213394339709706,615.8215645823537,21.0
MAC1175,126.0,6.171130015046381,1345.301431340717,23.0
MAC1943,22.0,5.713685905096012,213.81401451767493,3.0
MAD0207,29.0,3.526507870448057,418.7157592207887,17.0
MAD0496,57.0,3.297290700796093,1005.4489979230045,40.0
MAD0753,213.0,5.4533098051760325,1866.1227894664398,63.0
MAE0331,28.0,3.2623429244334954,495.4336424599829,25.0
MAE0515,128.0,14.790615372958499,1389.2065415664322,2.0
MAF0293,115.0,3.245165658604842,1943.0071159225326,50.0
MAF0467,18.0,3.3706393904892735,320.67056486800925,17.0
MAF1623,225.0,6.459293027776843,2293.2778159872205,15.0
MAG0780,124.0,3.1359586362991108,2492.0404893659534,72.0
MAH0149,184.0,13.375923318206402,1555.565537679256,4.0
MAH0864,147.0,3.0858317351321918,2371.5274772231537,97.0
MAL1509,7.0,3.9168193391275343,87.78290515573674,3.0
MAL1912,36.0,3.618311391145349,590.8224052480223,17.0
MAM0045,122.0,2.950805098151039,2292.5356401504177,52.0
MAM0557,77.0,3.1921885518935755,1606.91415243338,63.0
MAM1293,182.0,3.3747051956084273,2976.629777649243,73.0
MAM1325,34.0,3.803270638775358,432.55673011160707,14.0
MAM3856,42.0,3.7040600956919567,552.5146093178196,19.0
MAP0424,134.0,3.2716447348496223,2272.4050487659956,60.0
MAR1075,58.0,3.3397347780645115,1029.983272357977,32.0
MAR1422,57.0,3.7448461985165005,970.1837803842186,23.0
MAR3478,64.0,3.313012582296278,1205.66387951152,42.0
MAS0672,30.0,3.585374116935245,604.9495018652935,26.0
MAS0783,88.0,3.007511203621788,1915.7557299177315,75.0
MAV3223,49.0,3.5108699518568924,831.9512894852267,25.0
MAW0166,215.0,16.850368683668126,2041.3639739470796,2.0
MAW0469,183.0,5.158462263223162,2205.092339048422,15.0
MAW1397,250.0,23.424195800352457,2465.4930787915837,1.0
MAW1974,48.0,5.110781236159642,616.6928808326321,6.0
