user,count,mean,std,min,25%,50%,75%,max
KEV2306,23.0,-0.4464007850781398,0.03842945454138191,-0.553695787057757,-0.45271424272120875,-0.4388171543018797,-0.4243207286098926,-0.3963183519458983
KEW0321,84.0,-0.44859339885114685,0.042543821785679954,-0.6162881942858309,-0.47225392546011935,-0.4424402653810117,-0.422040405119072,-0.37658145060866455
KFC2251,8.0,-0.4634344221123722,0.009573509855526241,-0.4789993657899056,-0.46750061432470713,-0.46177282780330836,-0.4564380103595668,-0.45218370381935274
KFG1727,241.0,-0.4484094004361036,0.045214706797411665,-0.6328544714779512,-0.477985639276008,-0.4403105880188245,-0.4134299590929947,-0.38197685056573777
KFG2910,17.0,-0.4512555427300734,0.028477655149244493,-0.5222313930355382,-0.4645502191171166,-0.4392138103949501,-0.4300756994120244,-0.4169009221747403
KFH0943,145.0,-0.44408721684862196,0.04938101376498973,-0.6355951601457284,-0.46411017505565366,-0.43158356334854325,-0.4107839058865165,-0.36913451202429903
KFK1541,1.0,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5
KFM0249,136.0,-0.4449991125843615,0.03870660080474849,-0.5809216844477776,-0.46394903180703384,-0.4352205222257274,-0.4158372989461099,-0.38732727019963253
KFP0490,45.0,-0.45346060169766855,0.03059382698285433,-0.5334339787601303,-0.47360606954498435,-0.4544395969260596,-0.43071988834749614,-0.4032165794454103
KFS1029,16.0,-0.46221941642306985,0.02386942066565389,-0.5093549567724273,-0.4790670286305197,-0.45242319906558864,-0.4461747346508333,-0.42693298775491945
KFW3976,2.0,-0.00012631030802168848,0.0,-0.00012631030802168848,-0.00012631030802168848,-0.00012631030802168848,-0.00012631030802168848,-0.00012631030802168848
KGC0816,61.0,-0.4528935824821439,0.03825262745433265,-0.5734145265890386,-0.4641316107373781,-0.44931485377694697,-0.4252974021441082,-0.38914345243320725
KGC1056,58.0,-0.45243089359858807,0.047141663682466306,-0.6032695290864665,-0.4655301019392326,-0.44363509608162693,-0.4214711598323921,-0.39232661412294245
KGC3723,93.0,-0.4524761934922539,0.04527288418078827,-0.5971396827607267,-0.4715883724499334,-0.44562832346584275,-0.42175087799586825,-0.3780119360258782
KGD0416,258.0,-0.4604599909551145,0.03759304214302326,-0.6128927187606579,-0.47909143928834674,-0.4585438204966682,-0.43151396799783276,-0.39237445022047557
KGD1017,21.0,-0.4504141804088988,0.028872246784450755,-0.5294551106337658,-0.47590941673811693,-0.44269734048271303,-0.4315550056612597,-0.4107184760144185
KGG3403,14.0,-0.45766595670902077,0.024876164365001115,-0.49640314023577164,-0.4706003750623721,-0.45585244227201915,-0.4390567455355618,-0.41427768131753656
KGH0147,45.0,-0.45581239953475206,0.04027264236493321,-0.5511477008976541,-0.4779234850410158,-0.44620113596248556,-0.42316005425556463,-0.3921569786784337
KGL0178,173.0,-0.4482570739205896,0.04566375826904151,-0.6483219972318515,-0.4660905589692811,-0.4386209690244286,-0.41576676704933874,-0.38051970563236454
KGM1031,19.0,-0.44950131881488886,0.02354950140616779,-0.49724331916696,-0.4604163610792049,-0.44954352891036414,-0.4337078654942753,-0.4148001737043007
KGM1057,64.0,-0.4473660409933922,0.045604320352920065,-0.6017575674045503,-0.47317362186017414,-0.4358003632818618,-0.41252570096620067,-0.3891100512529142
KGS3167,62.0,-0.4689482506980132,0.033644977148319336,-0.577472931669815,-0.4907377053479361,-0.46543011829575154,-0.44413525464349535,-0.41599663172876505
KGT0659,49.0,-0.45950498554723657,0.03514762904852618,-0.5464082800332547,-0.4819235816674808,-0.45435115842200463,-0.4314274994199414,-0.3948799637746406
KHB1779,46.0,-0.4571381723254652,0.0399813295622456,-0.5960406321936849,-0.4795806731350408,-0.44991589086149525,-0.4269477683902939,-0.3986119385895202
KHD1999,49.0,-0.45360560698152735,0.04567533792504178,-0.6008494932419663,-0.47649610426044275,-0.44002160391811923,-0.42548299480456564,-0.396238549396429
KHF0744,69.0,-0.4499556690598222,0.038721460484856966,-0.5772262355140291,-0.4741078023756047,-0.44498783599311964,-0.42382979263268583,-0.38722890750741845
KHG0205,62.0,-0.4393264240329428,0.05005177024077724,-0.6688926354714708,-0.4531819404825917,-0.43309264962464544,-0.4118146728703084,-0.3758702665416038
KHG0647,61.0,-0.4465469046693343,0.03774659968645055,-0.5590829523132693,-0.46020994937084087,-0.4389340625880669,-0.41990545829527703,-0.3786311119301028
KHH1556,179.0,-0.4521966220030375,0.04163641776931737,-0.6036752013077515,-0.475278386053821,-0.4459530013574899,-0.420249538897954,-0.39301968703926365
KHS1850,62.0,-0.4476268491538073,0.04479966848708111,-0.5938065147350481,-0.47213409811133145,-0.44593627683387527,-0.41291636605736626,-0.37553475718791623
KHT0739,153.0,-0.4290115531911717,0.04794022437051261,-0.5979747377610077,-0.45958196040709903,-0.41508546015575026,-0.3933502693059016,-0.3621447782046353
KHT2650,52.0,-0.45033261765529004,0.03852943915123207,-0.5623808150785584,-0.47235178228315533,-0.44456484238113175,-0.42279356813469904,-0.3843280264613632
KHV2692,20.0,-0.4558147299537728,0.02608954665541965,-0.5345678163415306,-0.47012991137231686,-0.4502507962214588,-0.4407961987921739,-0.4173627516316313
KHW0289,124.0,-0.4358771722995329,0.047794512448313814,-0.6245409560383365,-0.45430404053845946,-0.429959344633996,-0.4022661284394943,-0.3690692217338044
KHW2387,98.0,-0.4502020919123111,0.041699762663540044,-0.6020294050680789,-0.4688189999248825,-0.4431975737387226,-0.42135934959451804,-0.38791984117813216
KIB0089,176.0,-0.44481213702409295,0.04040179137205177,-0.5646687591368776,-0.4675292252541746,-0.4372014330011711,-0.41552072848590577,-0.3770236931706776
KIC0438,228.0,-0.43773475046096966,0.043380431131191256,-0.6099174973048122,-0.45513834943693077,-0.42791104972637617,-0.4080820084902541,-0.3704601576528185
KIC3158,46.0,-0.4638841354471013,0.032548431978531654,-0.5494446591907256,-0.4794602702979851,-0.4584440667079177,-0.44353026346462954,-0.3949253795210219
KIC3383,21.0,-0.4469605615902309,0.03985824404077269,-0.5190539219891532,-0.48234162528904223,-0.4287397728578491,-0.41779770311584613,-0.3875109374707148
KIE2700,41.0,-0.45468017488139967,0.02950156290680469,-0.5166318727995075,-0.47494906791280633,-0.4489233067163493,-0.4387462970354766,-0.3978445792179817
KIF0951,129.0,-0.44458275578644985,0.041055513779670254,-0.6648981361221376,-0.46335076205171644,-0.44027968708157605,-0.4190203816055406,-0.3834076435466336
KIH3573,40.0,-0.46964987412643044,0.03168121679044753,-0.5596410518065065,-0.4815592755915646,-0.4688014732676083,-0.4501280283946753,-0.41279651983643406
KIJ2848,8.0,-0.4555736416561827,0.014278545690392252,-0.4804819406356958,-0.4658691830678533,-0.44859729432855755,-0.4450523564861556,-0.44252158579255507
KIL2116,55.0,-0.4632121399161059,0.03975713478395663,-0.6149135795455964,-0.47896252344442797,-0.46171728464717887,-0.43660522457197715,-0.40908416056789393
KIP1000,100.0,-0.4535141646236177,0.0356572108929107,-0.6092999976817126,-0.4730884203939206,-0.44910550242650904,-0.42729166176767414,-0.39361445102504405
KIP3424,97.0,-0.44521628805141356,0.04421050427013459,-0.6014747139770611,-0.46076727654734617,-0.4369556786258848,-0.4169874238512,-0.3820013658508196
KIP3580,53.0,-0.45628163400201427,0.034820085037105604,-0.541179408711097,-0.4774236424392273,-0.4469331607753164,-0.4296688270555401,-0.4005387070608753
KIR3347,6.0,-0.417899837334652,0.003062877314058966,-0.42304297489252757,-0.41875070950747467,-0.4178477242991139,-0.41573616510002986,-0.41457658390655994
KIS0247,102.0,-0.444769105787864,0.04535415115740783,-0.573368448741077,-0.47170728698525627,-0.4371924835652839,-0.41122553950172464,-0.3696108517979537
KIS1205,191.0,-0.4476702199492002,0.0470877924580537,-0.6114160099581565,-0.46841967531927264,-0.4348615788087553,-0.41358948994640354,-0.3797543558344951
KIS3837,21.0,-0.4579344720306517,0.043057852619184885,-0.5406733867719093,-0.4852129342824739,-0.45600919562968034,-0.4228108439521433,-0.3998227577836616
KJA0152,161.0,-0.450514481321707,0.0420648778528139,-0.6456084456785215,-0.4745566973006515,-0.44403645901775624,-0.4202665581139018,-0.3848358372373796
KJA0347,180.0,-0.44737649709489435,0.0439535315671477,-0.6445065589934551,-0.46832417051332903,-0.4410242905926222,-0.41414367295488924,-0.37445549783856186
KJB2548,52.0,-0.4492307756842466,0.0418599984982137,-0.5752161465051949,-0.46817509722273687,-0.4362404378227237,-0.4191122950720955,-0.39355038085556265
KJB3339,4.0,-0.3793356111066851,0.004592634957614223,-0.38384666789141986,-0.38235272899202216,-0.38005569220603763,-0.3770385743207006,-0.3733843921232453
KJD3717,77.0,-0.45673605790789773,0.03591459528692623,-0.5496959528469361,-0.47452425595137104,-0.4502415151847282,-0.43250651947380997,-0.38983747392711515
KJG0910,47.0,-0.4495810696808843,0.039305501673371115,-0.6112736178370632,-0.4660109473787233,-0.43994884838730547,-0.4236048913127892,-0.39740562409894026
KJG1121,119.0,-0.43486142264249317,0.05005713183231708,-0.6073926003778016,-0.45596575811555395,-0.4250704454561014,-0.40164810210687907,-0.3647714752438265
KJG1180,54.0,-0.46071058964777445,0.03663340148652476,-0.5662091824224605,-0.4890528866049277,-0.4512272380804597,-0.4354032648191749,-0.3964488193426765
KJG3426,73.0,-0.44656800226619914,0.03911042518522799,-0.565835634584479,-0.4605653413758945,-0.4367144366983255,-0.4181585161588175,-0.3875064395411026
KJH0475,122.0,-0.4348143477402192,0.049449473656605666,-0.634551067075471,-0.45301804258074324,-0.42244989199272176,-0.40236090338263086,-0.36665231230921946
KJH0804,159.0,-0.44391018319332903,0.04827250544262259,-0.609002546260108,-0.47197294765901077,-0.43523951853844567,-0.40722099929787053,-0.3663591956689684
KJH0872,59.0,-0.44989724052081215,0.04927906754508146,-0.5932478895004725,-0.47412957894868046,-0.4339148138596764,-0.4117613627600618,-0.39128478327766086
KJH2469,47.0,-0.45438517013498786,0.0349331896409588,-0.5711453350601593,-0.4728585760434077,-0.4482541106023479,-0.43360261291260493,-0.4010808244663827
KJJ0293,10.0,-0.4341056438795007,0.01678096380748219,-0.46042931664263176,-0.4443759278933864,-0.43989203143869726,-0.4215501119852482,-0.40841033370017304
KJJ1775,54.0,-0.44391085462538266,0.044443960060001925,-0.5883201742892553,-0.4646460373723129,-0.4305981017041921,-0.41180864820901225,-0.3847324240573547
KJK0606,17.0,-0.44852536060080533,0.032103794431336555,-0.5014624867979359,-0.4622798363630686,-0.4525229028715335,-0.42162632721217147,-0.39413554063705847
KJL3266,8.0,-0.45078278365066854,0.018042747517271394,-0.4664551100311811,-0.4646480075868337,-0.455329197575384,-0.44536097833497423,-0.41487518818098756
KJM0887,54.0,-0.45104743726402446,0.035233113607339946,-0.5502607545617447,-0.47152483866438366,-0.44510285984112663,-0.4237922698110732,-0.39645503526422443
KJM0889,333.0,-0.4296355639828335,0.047693897934309205,-0.6062150535910719,-0.44844992486305046,-0.42036057292629986,-0.3965250653112768,-0.3648972558075783
KJM1303,52.0,-0.4405360340260701,0.04500117051952748,-0.5621778137474956,-0.4587687351091602,-0.42654999382598335,-0.4088471061401635,-0.3738628751088972
KJM1939,64.0,-0.45824773756857273,0.04153176812941131,-0.5632405409727991,-0.4835635423091355,-0.4562059888515091,-0.422860637271177,-0.38634698895910025
KJN0240,317.0,-0.4461149980496826,0.04489762921409041,-0.6306336974378847,-0.46381568706894977,-0.43578739793300775,-0.41474147624956476,-0.3734145342010255
KJN1099,42.0,-0.45296820878549504,0.038342448338046925,-0.5514204609855804,-0.4738760763332761,-0.4399323996828379,-0.4292570573745291,-0.38947654744458055
KJN2275,78.0,-0.44834578541742487,0.03443604744566968,-0.5594754789776719,-0.4685034618412688,-0.44487963883611137,-0.42488205635802945,-0.3785544017245872
KJP0371,170.0,-0.4507588342818213,0.04667362275250029,-0.6987627978075545,-0.47765088751504,-0.4437664763838452,-0.4170967217952757,-0.3832195691362748
KJS0167,62.0,-0.46363239341796864,0.03725379884315642,-0.5751159961764909,-0.4871404354778912,-0.4585479041489421,-0.432051886598936,-0.39665692383184376
KJS0618,251.0,-0.4574287197109264,0.036808058275497185,-0.5714513437572588,-0.4815576646724873,-0.45590062919980506,-0.4287803722130858,-0.3867313014371879
KJS1956,58.0,-0.4553096020098445,0.0411509385246299,-0.5666860429883407,-0.4869255324156435,-0.45042347135661165,-0.42484768765758185,-0.38599251546335017
KJW0416,152.0,-0.4569107616507704,0.03499722020656456,-0.5485393568724479,-0.4790442088290382,-0.4548358023549182,-0.4293676500373231,-0.38634775291811646
KJW1664,151.0,-0.43135084357714026,0.0480653026301702,-0.5945351233654719,-0.4486525390440365,-0.4194456893261695,-0.39651987977159564,-0.36475492353239275
KJW3179,60.0,-0.4620616403906046,0.03262351802250178,-0.5566067035567476,-0.4785485700667486,-0.4538044049897912,-0.4371049481650651,-0.4139814232241555
KKB0640,55.0,-0.44907510267927914,0.0390615158266632,-0.5584267122420115,-0.4680954345465842,-0.4388419383811917,-0.4213371857521063,-0.3924686890258074
KKB2602,28.0,-0.46603912640852024,0.03362003172433716,-0.5446400461133288,-0.4926887728256122,-0.46428986238527875,-0.4392357588022669,-0.4042712787802393
KKC0683,133.0,-0.458655608530541,0.0379100725691473,-0.640300956999883,-0.48292393645720605,-0.455886193101647,-0.4309329626090154,-0.3953531846168253
KKC3022,22.0,-0.44960809740416124,0.032870239232022605,-0.5290134694559345,-0.4783881474597229,-0.44152738266373714,-0.4251891143067652,-0.40587770549581026
KKD1806,42.0,-0.45432979417793373,0.03878772305530196,-0.56856500443071,-0.46857912957735676,-0.4447017965379122,-0.42901127561978036,-0.4027659415631944
KKF0303,9.0,-0.42920661562320517,0.011533859128709759,-0.43957438163775997,-0.43920976232575887,-0.4330301060728652,-0.421048005374661,-0.4090678055337354
KKF0427,19.0,-0.4550841508813433,0.03157290547797337,-0.5285879709370239,-0.46807375486398173,-0.45057992905687316,-0.43489963333564946,-0.40832545597076486
KKL1481,21.0,-0.45233629677374315,0.027951097256168997,-0.5024160324985677,-0.46437705739956886,-0.45331373087621446,-0.43992761797115504,-0.38955302983329115
KKM0731,16.0,-0.4656988383579833,0.020686067861848664,-0.5157269729662978,-0.4790987988375003,-0.46036022184532044,-0.45231227808777363,-0.4367860678810775
KKM3385,18.0,-0.443006202573784,0.033210387251191714,-0.4941742963300836,-0.46436161501386924,-0.4474117431152384,-0.4214357846311091,-0.38448076216601107
KKP0064,159.0,-0.4482646561726591,0.047374501144491585,-0.6044576508359154,-0.4706153886304406,-0.44009594174351924,-0.41218892257700257,-0.3791838254343723
KKP0938,20.0,-0.4574142217915241,0.030262706044213487,-0.5360912933219203,-0.4661621252500805,-0.4544729452050349,-0.44134674044723726,-0.4112502488843605
KKP1311,45.0,-0.45446824377618866,0.04131509895450207,-0.5378133007536755,-0.48490768397648776,-0.4470766483207569,-0.41776632528660235,-0.38833732169575924
KKP1329,6.0,-0.41844872645471837,0.008970267296806654,-0.4292690123330357,-0.4253164721859352,-0.41668721719407686,-0.4149556441074518,-0.40547756841198973
KKS0087,153.0,-0.4534874058554779,0.0442444682990999,-0.5776489682513206,-0.47386868390548426,-0.44391613474363645,-0.42298052068979036,-0.37841480628900276
KKS0119,242.0,-0.449285301270584,0.03840349712634147,-0.5767509110914684,-0.47094292140884647,-0.4398618560969099,-0.4229455640152479,-0.3836076771594383
KKT0088,49.0,-0.4611111259553241,0.039438375827093274,-0.6040007530238588,-0.48696341881326904,-0.4526697875997096,-0.43754062873935884,-0.4000590940138011
KKW0879,249.0,-0.4425748580424113,0.04492517112310903,-0.6526657422491964,-0.45468114709023505,-0.43413461218202487,-0.41402989319105593,-0.37165939465121367
KLA0386,80.0,-0.4292645459713075,0.05091509564271365,-0.6059183035459638,-0.45490749792452906,-0.41721364956133566,-0.39470654324327703,-0.35805112824655244
KLB0918,105.0,-0.4461094117878932,0.04051118158369534,-0.6110515321895128,-0.4661663146716394,-0.43812274828054315,-0.4172695362096578,-0.386857326506097
KLB1404,58.0,-0.46497035422336724,0.03211514131669905,-0.5469159294314268,-0.48485257177117647,-0.4628188412681371,-0.43893178521875,-0.3983746074023177
KLD2967,19.0,-0.45526382026527906,0.02581839943855395,-0.5012758615428488,-0.4816111690400049,-0.44811782783155524,-0.43365251919624137,-0.4213249117111765
KLG0576,145.0,-0.43725170001969377,0.05006320339584014,-0.5809553423488706,-0.47285243654500553,-0.4271856943467829,-0.398994666328798,-0.3662047411597176
KLH2939,88.0,-0.4362509527511557,0.0490274258876787,-0.6142001103173296,-0.4547434373070839,-0.4238355453057424,-0.4027468269780062,-0.3727010045943799
KLH3118,67.0,-0.4352690187760387,0.0448171675540331,-0.5468637027733095,-0.4546901967439913,-0.4322531678025812,-0.39953770246639986,-0.3530558402076924
KLL0763,63.0,-0.45484979952429677,0.03616076961830606,-0.5518149980631737,-0.4770593862054142,-0.44778583944120665,-0.4306944413075064,-0.37773613138854867
KLM0639,43.0,-0.45877959989388883,0.03071384011346734,-0.5237895640150697,-0.48532692112120634,-0.4570547646260111,-0.4313260307526112,-0.4136734069522943
KLM0941,160.0,-0.45098611220414114,0.03620059850179031,-0.5680662734014648,-0.4676183676369864,-0.4448192565277552,-0.423836705295695,-0.3911117143268995
KLM1508,291.0,-0.44864379984956476,0.044201010731663735,-0.6321098508803954,-0.4641104658355324,-0.44287816936331326,-0.4189533838935101,-0.37622274829276986
KLM2572,61.0,-0.4561047301629781,0.03730814393639404,-0.5517112731281802,-0.48599018671538713,-0.4447985417390935,-0.4263830706167884,-0.39246418839994746
KLR0112,161.0,-0.44688977000925634,0.03883645906814016,-0.6962411886894128,-0.462725281972797,-0.4361377320198554,-0.4244042299158425,-0.39044956063089364
KLW1789,11.0,-0.45048677172244794,0.018119283941533944,-0.4877792814754662,-0.45660655506443365,-0.447750618629931,-0.4397982396346523,-0.4238394036510711
KMB0922,170.0,-0.4487236599134101,0.039639660513444565,-0.6036768417132479,-0.46956585398410483,-0.4409840851645503,-0.42105592459784624,-0.3867379627284788
KMC1083,63.0,-0.4532423692853466,0.03618446639763054,-0.5790762736270693,-0.47188992473560565,-0.4504230176335223,-0.42818107369029634,-0.3935734214348203
KMC1934,326.0,-0.4499845212883647,0.04822491773196636,-0.6152646255069246,-0.4727090827001886,-0.4392347260267141,-0.416447929137943,-0.3781744567014913
KME0120,54.0,-0.46905801411655446,0.029865997781499516,-0.5430508379830586,-0.4856791979985123,-0.4689274910356259,-0.45159227684836106,-0.40536678033053175
KMF2741,50.0,-0.4400796930949636,0.03807570919239972,-0.5448174007135393,-0.45709329274343,-0.43293187477302375,-0.418859857415274,-0.3880975679960326
KMG0062,222.0,-0.43761119245139857,0.04614403916387695,-0.6168671661636308,-0.4585873708892923,-0.42688124974924896,-0.40458121300186667,-0.367875326812191
KMH0529,154.0,-0.44173059986411695,0.03834033485730847,-0.5877093185372589,-0.4635670192399314,-0.431322064370535,-0.4147985102600388,-0.3767927531067938
KMH1221,58.0,-0.45082864055561894,0.03719080517982834,-0.579699391880403,-0.475588256202422,-0.43790526882307845,-0.4279163290170398,-0.39197006327780776
KMK1096,63.0,-0.45268289986381943,0.0460550333263393,-0.6712405314741436,-0.47724738242702613,-0.44793348062015875,-0.42477766759718216,-0.380701202018169
KML3311,9.0,-0.42998291532974064,0.017332732879707522,-0.4477758928818489,-0.4436371192180775,-0.4382169214834134,-0.4157994137309433,-0.4021441140889394
KMM0014,310.0,-0.43326861400550193,0.049087758694414056,-0.6467292130451783,-0.4558514442130602,-0.42362305551171475,-0.39822853314521744,-0.3575711400587975
KMM0758,46.0,-0.4543370404494309,0.041405069381236816,-0.5984805351980186,-0.474385925115565,-0.4431868997486216,-0.4239958903257916,-0.39199128249107784
KMM1340,20.0,-0.4592920825507463,0.024101995182345758,-0.5164868808858253,-0.47073591557707595,-0.459855357606232,-0.4459147475813936,-0.4150038566782018
KMM1400,60.0,-0.46361187422965394,0.03244808818619782,-0.5519626823667516,-0.486450889465533,-0.46452344243544996,-0.4408389735574349,-0.40642285571337644
KMM1609,94.0,-0.44358998353115753,0.0402193084305401,-0.5514131754787317,-0.4690217787683926,-0.4367934380509727,-0.41088405700637076,-0.3821390966857827
KMM1703,18.0,-0.4484966966156616,0.02997648181430964,-0.49931115130608944,-0.46885594165334044,-0.44236067550946984,-0.4285044829124195,-0.40365741432379204
KMN0028,231.0,-0.4517576386436347,0.04006251233721246,-0.6000536948460157,-0.47652349244615666,-0.44350023688245777,-0.4248524437954908,-0.3787216093265528
KMO0382,15.0,-0.46838482490031264,0.02151039260716252,-0.5069801632087296,-0.48426130749729035,-0.4702822842191477,-0.45342491601681933,-0.4256536000373396
KMO3851,84.0,-0.4546793611350634,0.040625892036047266,-0.5724876692110351,-0.47527637488393226,-0.4498967698338405,-0.42821919519566987,-0.38020305803620913
KMP2999,109.0,-0.4450272389466704,0.04498385837690157,-0.6033462321711202,-0.46748486394667227,-0.43269897495475446,-0.4111983770471375,-0.3810423940712635
KMR0377,18.0,-0.4536064022239999,0.04174352986035487,-0.5231026036240243,-0.4985895266458965,-0.44249706453534055,-0.4203950256301825,-0.40136060686308883
KMS0657,51.0,-0.4711907358810122,0.02923136322569413,-0.5568357876634997,-0.4889827959595551,-0.4701864447920396,-0.4462685450570312,-0.4233757603997718
KMS0836,56.0,-0.45136855100439716,0.03713587283140316,-0.541588035829083,-0.46715013952741924,-0.44413393334213547,-0.4248042369870567,-0.38794162445075114
KMS2465,48.0,-0.4555472934661058,0.029791285524918228,-0.5350089311233646,-0.47166202776692173,-0.4493065302657284,-0.4339985143148096,-0.39668734027707986
KMS2765,60.0,-0.45603018611630386,0.0377657509020376,-0.5465283000650535,-0.47852291852890944,-0.4498625926164115,-0.42794488005770903,-0.40230257430437244
KMW0545,128.0,-0.4412870633306996,0.03804802784987542,-0.6420998861837193,-0.4615065395680693,-0.4389766312934932,-0.41682907198009733,-0.3769014657632167
KMW1879,44.0,-0.4596984989714024,0.03231152505854687,-0.5360527622809776,-0.47887557882431386,-0.45622748637247,-0.4359608040028858,-0.4032604676083424
KMW3386,21.0,-0.460676739609021,0.02821930468718964,-0.5149002553736853,-0.4815884039709417,-0.4603928585658757,-0.44128132380514695,-0.41742510899536783
KMZ2172,6.0,-0.4150156058001988,0.008579283499895816,-0.42736860228948614,-0.41764105376004906,-0.41650156019574225,-0.41173921627401694,-0.4015492588719622
KNB0022,166.0,-0.44586260532641847,0.0444891853211076,-0.6302720918836473,-0.4740303940250586,-0.43410071471988904,-0.4136181272638999,-0.37683317495632684
KNC0960,83.0,-0.4509302729392591,0.03901476769819543,-0.5643599881181813,-0.47272578474378957,-0.44572418463166485,-0.42516503932455296,-0.37615303388083626
KNC0970,29.0,-0.4613270899079135,0.03140856358609789,-0.539732640506323,-0.47140263166036267,-0.453341938547073,-0.4442306285357445,-0.4168114811966344
KNC3604,47.0,-0.4504952346565871,0.04362190311619038,-0.5768883347647032,-0.4658458734750477,-0.44698839294030795,-0.4224430165842412,-0.3788950558427241
KND2298,16.0,-0.46188992453358685,0.02190880325230516,-0.5010839428111752,-0.4760957098239378,-0.46019999320724714,-0.4522276429503919,-0.4215107387053363
KNG0557,33.0,-0.4468374885282952,0.034495651311294645,-0.5437729973850863,-0.46152420984999387,-0.4386149844184171,-0.42727592415219035,-0.3850710912065602
KNG0672,118.0,-0.44727567203706886,0.03734372044943256,-0.5411025111852276,-0.4698198831173605,-0.4432975131707091,-0.4190018216490067,-0.38002138976555444
KNG1677,21.0,-0.4406745852566923,0.031246405441700584,-0.5208563632476046,-0.4552959169657601,-0.43653918929310437,-0.41360637154670754,-0.4028745458531341
KNM0100,312.0,-0.4308843629326501,0.04821821170570461,-0.6544308113522981,-0.4551675773136498,-0.4183507681611513,-0.3943817806446145,-0.36623719597487786
KNM0215,76.0,-0.4373025491840487,0.050192647590534475,-0.5804876976775303,-0.44971688923276654,-0.4311759961212458,-0.40046716026165874,-0.3685688397749019
KNS1241,50.0,-0.4694030589269028,0.03253771653120053,-0.5617396263809773,-0.48433302778448006,-0.4666554126751602,-0.44801831056503766,-0.40720763353763384
KNS1954,52.0,-0.4523211983080532,0.039502475595137976,-0.5952251465101376,-0.47147531145161536,-0.44368129402822976,-0.4260429009012051,-0.39270135950682117
KNS2822,5.0,-0.3693240853468911,0.008145643147416151,-0.37772292701624344,-0.3747071790709963,-0.3729059199861047,-0.36171643853840835,-0.3595679621227025
KNW0644,49.0,-0.44714480265310186,0.041527419813270065,-0.5660756973500307,-0.46800084927274715,-0.4445133111596891,-0.41054822559144405,-0.3868843325681443
KOC0373,58.0,-0.46236102359805964,0.03151317583547019,-0.5381616627248285,-0.48615250300993007,-0.46137002663054183,-0.4422367233964814,-0.3973734492623482
KOG1386,260.0,-0.43290973752143924,0.045857242677598394,-0.69140874097931,-0.45779822320064256,-0.4240202545042304,-0.39710741008418304,-0.36483947067770706
KOL1923,264.0,-0.4494168112055363,0.040000401227858064,-0.6027165177788295,-0.47058943538673187,-0.4443313544115762,-0.42091852739544494,-0.3783834900145413
KOM3231,52.0,-0.464671395885925,0.03106461908586941,-0.5590467815084151,-0.47795365735738266,-0.4597093142909574,-0.4451140889494294,-0.41519556250882983
KOR1512,4.0,-0.3999314170949291,0.004053372260463355,-0.4050672768820375,-0.40133604703533365,-0.39973997951467,-0.3983353495742654,-0.3951784324683387
KOT3066,55.0,-0.4576576198800566,0.04278317902832628,-0.6062147901083509,-0.4780773468605751,-0.4472250156214295,-0.4294462277215954,-0.3942547930665226
KPC0262,61.0,-0.44903832025881973,0.04009036681214066,-0.5641925768585733,-0.4747012933937085,-0.4418678021497691,-0.4206316912634892,-0.38801199721455504
KPD1532,5.0,-0.36760849368819926,0.00749166591423386,-0.37902403608226465,-0.37043948847842895,-0.3651311702527762,-0.36404517584056967,-0.35940259778695666
KPM0579,163.0,-0.4274737780512024,0.05079915918865121,-0.6652231359528674,-0.4631262986562703,-0.4111051353674788,-0.3866907482420334,-0.359181519656098
KPM1002,166.0,-0.4424794922352124,0.04368710277729619,-0.6162301934259958,-0.4611196361232044,-0.43508305446320994,-0.41294673791202074,-0.37931545127372435
KPP0452,20.0,-0.44252851096444773,0.047301312142978336,-0.5120660814443193,-0.49451887982773146,-0.4363030107665493,-0.40989651950496325,-0.3723649701067417
KPR0497,265.0,-0.44828220964421167,0.03882336894615442,-0.6659927795908394,-0.46721962759031627,-0.4396468771285073,-0.4219275092689299,-0.3780516598254711
KQB3188,37.0,-0.4537816145418093,0.032917192694456365,-0.5343386751755597,-0.4787541817235501,-0.4495953673185958,-0.42723752926890196,-0.3997815571390147
KQC0708,16.0,-0.4613535788151573,0.02479927847143723,-0.5012913366482378,-0.483474033223676,-0.4529886937264497,-0.44818181715281624,-0.4216537664847827
KQM1769,236.0,-0.45131140692772126,0.04135441024440634,-0.6010637725205829,-0.47605993817035586,-0.44248552348324277,-0.4217382825221987,-0.3818181960057175
KQR1952,54.0,-0.4532796119126343,0.034230690536593604,-0.5813310813988481,-0.4660114209329833,-0.44775305435022317,-0.43040644498548525,-0.3986895949579687
KQS0415,155.0,-0.45515424265935345,0.03895762914264427,-0.5620826506069593,-0.47425621305584925,-0.4517578167032311,-0.4263767674777629,-0.3882853106242499
KRA1047,13.0,-0.4689364046801592,0.019712329403157876,-0.49465776178151705,-0.4870439378371707,-0.46663929197036425,-0.45115226539117304,-0.43976464117330943
KRC0098,342.0,-0.4383817288461077,0.04393971138203277,-0.6453756518586602,-0.4571974157716192,-0.43179122181062624,-0.40649256809971585,-0.3688544160429042
KRC0441,172.0,-0.4343379967615326,0.04611809201936502,-0.681998189740382,-0.45500798171429824,-0.42697601448816935,-0.4007589618907873,-0.36259881722020315
KRC0842,15.0,-0.4652437591597583,0.034843319241180254,-0.5159585836131342,-0.4952078341929404,-0.46938121564885044,-0.43371605031065485,-0.4065544956058952
